id|inflo_chnl_id|reg_dts|질문|답변|액션|버튼|intent_id
21307102|9394ddc0-77ce-497a-8706-7e971c643a35|2026-07-01 11:22:13.321000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21307108|9394ddc0-77ce-497a-8706-7e971c643a35|2026-07-01 11:22:16.037000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21323909|93b72ea9-9653-4364-9dbd-fdc7f004ca47|2026-07-01 18:29:43.945000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21323915|93b72ea9-9653-4364-9dbd-fdc7f004ca47|2026-07-01 18:29:52.046000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21323917|93b72ea9-9653-4364-9dbd-fdc7f004ca47|2026-07-01 18:29:55.839000+09:00|신선식품|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[]
21326667|93b9c829-26cb-4937-bbe4-1a220e1b8d35|2026-07-01 19:55:47.825000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21326669|93b9c829-26cb-4937-bbe4-1a220e1b8d35|2026-07-01 19:55:51.638000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21326671|93b9c829-26cb-4937-bbe4-1a220e1b8d35|2026-07-01 19:55:54.022000+09:00|층별 안내|"점포 안내 하단에 층별 안내를 참고하시기 바랍니다
* 매장 상황에 따라 위치 변동이 있을 수 있습니다"|webLink|점포안내|[]
21307630|93ce7245-1a2d-403a-af84-5727cf1fbb93|2026-07-01 11:34:47.981000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21307634|93ce7245-1a2d-403a-af84-5727cf1fbb93|2026-07-01 11:34:52.014000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21307640|93ce7245-1a2d-403a-af84-5727cf1fbb93|2026-07-01 11:34:58.539000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21307648|93ce7245-1a2d-403a-af84-5727cf1fbb93|2026-07-01 11:35:10.525000+09:00|아기옷 파는 매장|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21307666|93ce7245-1a2d-403a-af84-5727cf1fbb93|2026-07-01 11:35:51.570000+09:00|아기옷매장 연락처|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21326933|93dd9138-f21f-4c4f-b64e-78856c29a214|2026-07-01 20:05:02.106000+09:00|네모블럭을 샀는데 열쇠고리 블럭이 없어요|원하는 답변을 선택해 주세요.|dialogFlowButton|분실물 문의,영수증 재발행,계산 착오|[135, 48, 54]
21326939|93dd9138-f21f-4c4f-b64e-78856c29a214|2026-07-01 20:05:11.716000+09:00|열쇠고리 블럭만 받고 싶어요|원하는 답변을 선택해 주세요.|dialogFlowButton|모바일상품권 구매 방법,SSG.COM 관련 문의,점포 상품 구매시 배달 가능 여부|[82, 142, 128]
21326943|93dd9138-f21f-4c4f-b64e-78856c29a214|2026-07-01 20:05:26.887000+09:00|상품불량이에요|"고객님 불편을 드려 죄송합니다.
번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다"|webLink|빠른 환불|[12]
21306602|93e04a74-a4fd-4a5f-a49a-472d34bed6fc|2026-07-01 11:09:35.391000+09:00|분유있나요|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[3]
21322377|93e57ebe-35a2-44fa-9691-f30fd6714fdb|2026-07-01 17:50:38.871000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21322381|93e57ebe-35a2-44fa-9691-f30fd6714fdb|2026-07-01 17:50:40.952000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21310529|93efc98f-f2a6-4d03-bd9d-feb00eadfd0f|2026-07-01 12:51:36.563000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21310534|93efc98f-f2a6-4d03-bd9d-feb00eadfd0f|2026-07-01 12:51:45.428000+09:00|기타안내|질문을 선택해 주세요.|dialogFlowButton|장바구니 안내,지역 쓰레기봉투 및 음식물 판매,공병수거,애견동반|[]
21306120|942f4017-4bbe-4cfd-a329-346c90a7edd0|2026-07-01 10:56:19.096000+09:00|허쉬파파에서산신발 환불 어디서하나요|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21318243|94687651-4729-4d0e-98cf-a63f4acd273b|2026-07-01 16:13:03.857000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21318255|94687651-4729-4d0e-98cf-a63f4acd273b|2026-07-01 16:13:13.113000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21321557|94ad7238-4a2e-4a39-a110-a1f29586106a|2026-07-01 17:30:19.703000+09:00|아이깨끗해 키티 판매위치가 어디인가요|원하는 답변을 선택해 주세요.|dialogFlowButton|일반(가공/생활/패션)상품 문의,이마티콘 구매 방법|[7, 3, 88]
21321567|94ad7238-4a2e-4a39-a110-a1f29586106a|2026-07-01 17:30:27.335000+09:00|일반(가공/생활/패션)상품 문의|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21317163|94ea1127-3dee-4075-8014-37387158aec9|2026-07-01 15:49:44.118000+09:00|거기에 카드를 두고왔는지 확인하고 싶습니다|매장 내에 분실, 습득물 문의는 점포연결을 통해 문의 하시기 바랍니다.|phone|전화연결|[3135]
21306830|94f0e5df-02b0-4f13-a97e-b7a508314049|2026-07-01 11:14:33.833000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21306842|94f0e5df-02b0-4f13-a97e-b7a508314049|2026-07-01 11:14:46.147000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21306846|94f0e5df-02b0-4f13-a97e-b7a508314049|2026-07-01 11:14:50.689000+09:00|무실물/무방문 환불|"무실물/무방문 환불은 불가한 점 양해 부탁드립니다.
상품, 영수증, 결제수단 지참 후 고객만족센터를 방문하시어 처리 받아보시기 바랍니다"|||[]
21323130|95186794-f8ee-49e1-bc6d-285a778d989e|2026-07-01 18:11:20.979000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21323135|95186794-f8ee-49e1-bc6d-285a778d989e|2026-07-01 18:11:26.721000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21320839|95332baa-64c8-4616-9350-00e92e954819|2026-07-01 17:14:28.599000+09:00|휠체어 대여|"트레이더스에서는 매장 내 휠체어, 유모차 이용이 가능하며 사용이 필요할 경우, 고객만족센터에서 대여 가능하오니 이용에 참고해 주시기 바랍니다
소량으로 운영 중이오니 점포 상황에 따라 대여가 불가능할 경우도 있습니다"|||[1033]
21320847|95332baa-64c8-4616-9350-00e92e954819|2026-07-01 17:14:42.718000+09:00|고객만족센터 위치|원하는 답변을 선택해 주세요.|dialogFlowButton|본사 고객센터 연락처,층별 안내,구독권 안내|[1134, 1030, 1802]
21320851|95332baa-64c8-4616-9350-00e92e954819|2026-07-01 17:14:47.930000+09:00|층별 안내|"점포별 층별 안내는 이마트 홈페이지 또는 앱에서 확인 가능합니다.
점포 안내 하단에 층별 안내를 참고하시기 바랍니다"|webLink|점포안내|[]
21311132|956cfb9a-cfee-4bf6-9b45-e9e52bc1ffde|2026-07-01 13:09:27.431000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21311144|956cfb9a-cfee-4bf6-9b45-e9e52bc1ffde|2026-07-01 13:09:32.920000+09:00|기타문의|질문을 선택해 주세요.|dialogFlowButton|A/S,상품예약,불량상품|[]
21311162|956cfb9a-cfee-4bf6-9b45-e9e52bc1ffde|2026-07-01 13:09:40.519000+09:00|상품예약|"상품 예약이나 키핑은 불가능합니다. 이용에 불편을 드려 죄송합니다
단, 와인 예약은 이마트 앱을 통해 와인 그랩 서비스를 통해 만나보실 수 있습니다"|||[]
21322061|9575d089-76a5-4049-a02f-75b61c321482|2026-07-01 17:43:59.107000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21322065|9575d089-76a5-4049-a02f-75b61c321482|2026-07-01 17:44:05.781000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21322067|9575d089-76a5-4049-a02f-75b61c321482|2026-07-01 17:44:09.192000+09:00|기타안내|질문을 선택해 주세요.|dialogFlowButton|장바구니 안내,지역 쓰레기봉투 및 음식물 판매,공병수거,애견동반|[]
21317997|957b80c9-4fa9-43e2-9fa7-6e0b99927128|2026-07-01 16:09:15.102000+09:00|매일 소화가 잘되는 우유 24입 품절인가요?|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21318023|957b80c9-4fa9-43e2-9fa7-6e0b99927128|2026-07-01 16:09:46.290000+09:00|검색에는 나오는데 매장진열대에는 없어서요|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21303935|95883d94-8086-4b7d-ac1c-d78e2437bb3f|2026-07-01 10:03:44.678000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21303946|95883d94-8086-4b7d-ac1c-d78e2437bb3f|2026-07-01 10:03:52.502000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21327063|958a8909-fd08-4b54-89d5-360ecbfe99f3|2026-07-01 20:08:59.612000+09:00|상담 전화번호 알려주세요|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21322989|959c8fe0-62d2-4bd4-98a8-77307f77c4af|2026-07-01 18:06:46.848000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21322991|959c8fe0-62d2-4bd4-98a8-77307f77c4af|2026-07-01 18:06:49.463000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
